source_url,access_datetime,content,words,unique_words,word_frequency
https://kun.uz/news/2022/12/02/tramp-maxfiy-hujjatlarni-saqlaganiga-oid-ish-boyicha-sudda-yutqazdi,2022-12-02 11:11:35.132061,"АҚШ собиқ президенти Доналд Трамп жорий йилнинг август ойида Мар-а-Лагодаги қароргоҳида расмий ҳужжатлар олиб қўйилгани бўйича федерал апелляция судида ютқазди. 1 декабрь, пайшанба куни Жоржия штатининг Атланта шаҳри суди Трамп адвокатларининг юқоридаги ҳужжатларни текширишга йўл қўймаслик ҳақидаги илтимосини рад этди. Бундан ташқари, суд қарорига кўра, унинг қароргоҳида ўтказилган тинтув собиқ давлат раҳбари ҳуқуқларини бузмаган. ","['АҚШ', 'собиқ', 'президенти', 'Доналд', 'Трамп', 'жорий', 'йилнинг', 'август', 'ойида', 'Мар-а-Лагодаги', 'қароргоҳида', 'расмий', 'ҳужжатлар', 'олиб', 'қўйилгани', 'бўйича', 'федерал', 'апелляция', 'судида', 'ютқазди', '1', 'декабрь', 'пайшанба', 'куни', 'Жоржия', 'штатининг', 'Атланта', 'шаҳри', 'суди', 'Трамп', 'адвокатларининг', 'юқоридаги', 'ҳужжатларни', 'текширишга', 'йўл', 'қўймаслик', 'ҳақидаги', 'илтимосини', 'рад', 'этди', 'Бундан', 'ташқари', 'суд', 'қарорига', 'кўра', 'унинг', 'қароргоҳида', 'ўтказилган', 'тинтув', 'собиқ', 'давлат', 'раҳбари', 'ҳуқуқларини', 'бузмаган']","['1', 'Атланта', 'АҚШ', 'Бундан', 'Доналд', 'Жоржия', 'Мар-а-Лагодаги', 'Трамп', 'август', 'адвокатларининг', 'апелляция', 'бузмаган', 'бўйича', 'давлат', 'декабрь', 'жорий', 'илтимосини', 'йилнинг', 'йўл', 'куни', 'кўра', 'ойида', 'олиб', 'пайшанба', 'президенти', 'рад', 'расмий', 'раҳбари', 'собиқ', 'суд', 'суди', 'судида', 'ташқари', 'текширишга', 'тинтув', 'унинг', 'федерал', 'шаҳри', 'штатининг', 'этди', 'ютқазди', 'юқоридаги', 'ўтказилган', 'қароргоҳида', 'қарорига', 'қўйилгани', 'қўймаслик', 'ҳақидаги', 'ҳужжатлар', 'ҳужжатларни', 'ҳуқуқларини']","{'АҚШ': 1, 'собиқ': 2, 'президенти': 1, 'Доналд': 1, 'Трамп': 2, 'жорий': 1, 'йилнинг': 1, 'август': 1, 'ойида': 1, 'Мар-а-Лагодаги': 1, 'қароргоҳида': 2, 'расмий': 1, 'ҳужжатлар': 1, 'олиб': 1, 'қўйилгани': 1, 'бўйича': 1, 'федерал': 1, 'апелляция': 1, 'судида': 1, 'ютқазди': 1, '1': 1, 'декабрь': 1, 'пайшанба': 1, 'куни': 1, 'Жоржия': 1, 'штатининг': 1, 'Атланта': 1, 'шаҳри': 1, 'суди': 1, 'адвокатларининг': 1, 'юқоридаги': 1, 'ҳужжатларни': 1, 'текширишга': 1, 'йўл': 1, 'қўймаслик': 1, 'ҳақидаги': 1, 'илтимосини': 1, 'рад': 1, 'этди': 1, 'Бундан': 1, 'ташқари': 1, 'суд': 1, 'қарорига': 1, 'кўра': 1, 'унинг': 1, 'ўтказилган': 1, 'тинтув': 1, 'давлат': 1, 'раҳбари': 1, 'ҳуқуқларини': 1, 'бузмаган': 1}"
https://kun.uz/news/2022/12/02/ukraina-qurolli-kuchlari-tarkibida-rossiya-bolinmalari-borligi-malum-boldi,2022-12-02 11:11:35.244072,"Россияга қарши ҳозир нафақат украиналиклар, балки русларнинг ўзлари ҳам Киев томонида курашмоқда. Айни пайтда Украина Қуролли кучлари сафларида фақат Россия Федерацияси фуқароларидан тузилган иккита бўлинма жанг қилаётгани маълум - улар «Россия озодлиги» легиони ва «Россия кўнгиллилар корпуси».","['Россияга', 'қарши', 'ҳозир', 'нафақат', 'украиналиклар', 'балки', 'русларнинг', 'ўзлари', 'ҳам', 'Киев', 'томонида', 'курашмоқда', 'Айни', 'пайтда', 'Украина', 'Қуролли', 'кучлари', 'сафларида', 'фақат', 'Россия', 'Федерацияси', 'фуқароларидан', 'тузилган', 'иккита', 'бўлинма', 'жанг', 'қилаётгани', 'маълум', '-', 'улар', '«Россия', 'озодлиги»', 'легиони', 'ва', '«Россия', 'кўнгиллилар', 'корпуси»']","['-', '«Россия', 'Айни', 'Киев', 'Россия', 'Россияга', 'Украина', 'Федерацияси', 'балки', 'бўлинма', 'ва', 'жанг', 'иккита', 'корпуси»', 'курашмоқда', 'кучлари', 'кўнгиллилар', 'легиони', 'маълум', 'нафақат', 'озодлиги»', 'пайтда', 'русларнинг', 'сафларида', 'томонида', 'тузилган', 'украиналиклар', 'улар', 'фақат', 'фуқароларидан', 'ўзлари', 'Қуролли', 'қарши', 'қилаётгани', 'ҳам', 'ҳозир']","{'Россияга': 1, 'қарши': 1, 'ҳозир': 1, 'нафақат': 1, 'украиналиклар': 1, 'балки': 1, 'русларнинг': 1, 'ўзлари': 1, 'ҳам': 1, 'Киев': 1, 'томонида': 1, 'курашмоқда': 1, 'Айни': 1, 'пайтда': 1, 'Украина': 1, 'Қуролли': 1, 'кучлари': 1, 'сафларида': 1, 'фақат': 1, 'Россия': 1, 'Федерацияси': 1, 'фуқароларидан': 1, 'тузилган': 1, 'иккита': 1, 'бўлинма': 1, 'жанг': 1, 'қилаётгани': 1, 'маълум': 1, '-': 1, 'улар': 1, '«Россия': 2, 'озодлиги»': 1, 'легиони': 1, 'ва': 1, 'кўнгиллилар': 1, 'корпуси»': 1}"
https://kun.uz/news/2022/12/02/aqsh-senatorlari-vagnerchilarni-terrorchilar-deb-tan-olmoqchi,2022-12-02 11:11:35.357070,"АҚШ сенаторлари - республикачи Рожер Уикер ва демократ Бен Кардин Конгрессга Россия ёлланма аскарларини жавобгарликка тортиш тўғрисидаги икки партиявий қонун лойиҳасини тақдим этдилар, унга кўра АҚШ давлат котибидан Вагнер ХҲКни хорижий террорчилик ташкилоти сифатида белгилашни талаб қилиняпти. Бу ҳақда 1 декабрь, пайшанба куни сенатор Рожер Уикер сайтида маълум қилинди.","['АҚШ', 'сенаторлари', '-', 'республикачи', 'Рожер', 'Уикер', 'ва', 'демократ', 'Бен', 'Кардин', 'Конгрессга', 'Россия', 'ёлланма', 'аскарларини', 'жавобгарликка', 'тортиш', 'тўғрисидаги', 'икки', 'партиявий', 'қонун', 'лойиҳасини', 'тақдим', 'этдилар', 'унга', 'кўра', 'АҚШ', 'давлат', 'котибидан', 'Вагнер', 'ХҲКни', 'хорижий', 'террорчилик', 'ташкилоти', 'сифатида', 'белгилашни', 'талаб', 'қилиняпти', 'Бу', 'ҳақда', '1', 'декабрь', 'пайшанба', 'куни', 'сенатор', 'Рожер', 'Уикер', 'сайтида', 'маълум', 'қилинди']","['-', '1', 'АҚШ', 'Бен', 'Бу', 'Вагнер', 'Кардин', 'Конгрессга', 'Рожер', 'Россия', 'Уикер', 'ХҲКни', 'аскарларини', 'белгилашни', 'ва', 'давлат', 'декабрь', 'демократ', 'жавобгарликка', 'икки', 'котибидан', 'куни', 'кўра', 'лойиҳасини', 'маълум', 'пайшанба', 'партиявий', 'республикачи', 'сайтида', 'сенатор', 'сенаторлари', 'сифатида', 'талаб', 'ташкилоти', 'тақдим', 'террорчилик', 'тортиш', 'тўғрисидаги', 'унга', 'хорижий', 'этдилар', 'ёлланма', 'қилинди', 'қилиняпти', 'қонун', 'ҳақда']","{'АҚШ': 2, 'сенаторлари': 1, '-': 1, 'республикачи': 1, 'Рожер': 2, 'Уикер': 2, 'ва': 1, 'демократ': 1, 'Бен': 1, 'Кардин': 1, 'Конгрессга': 1, 'Россия': 1, 'ёлланма': 1, 'аскарларини': 1, 'жавобгарликка': 1, 'тортиш': 1, 'тўғрисидаги': 1, 'икки': 1, 'партиявий': 1, 'қонун': 1, 'лойиҳасини': 1, 'тақдим': 1, 'этдилар': 1, 'унга': 1, 'кўра': 1, 'давлат': 1, 'котибидан': 1, 'Вагнер': 1, 'ХҲКни': 1, 'хорижий': 1, 'террорчилик': 1, 'ташкилоти': 1, 'сифатида': 1, 'белгилашни': 1, 'талаб': 1, 'қилиняпти': 1, 'Бу': 1, 'ҳақда': 1, '1': 1, 'декабрь': 1, 'пайшанба': 1, 'куни': 1, 'сенатор': 1, 'сайтида': 1, 'маълум': 1, 'қилинди': 1}"
https://kun.uz/news/2022/12/02/yevropa-ittifoqida-ukraina-tarafdorlarining-ulushi-biroz-kamaydi,2022-12-02 11:11:35.460230,"Россиянинг Украинага қарши уруши бошланганидан тўққиз ой ўтиб ҳам Европа Иттифоқи аҳолисининг ярми Киевга қурол етказиб беришни қўллаб-қувватламоқда. Айни пайтда, Россия тажовузкорлиги бошланганидан кўп ўтмай - март ойида - бу кўрсаткич олти фоиз пунктга, яъни 56 фоиз эди, бундан 1 декабрь, пайшанба куни эълон қилинган Бертельсман жамғармаси (Дие Die Bertelsmann Stiftung) томонидан ўтказилган сўров натижалари дарак бермоқда.","['Россиянинг', 'Украинага', 'қарши', 'уруши', 'бошланганидан', 'тўққиз', 'ой', 'ўтиб', 'ҳам', 'Европа', 'Иттифоқи', 'аҳолисининг', 'ярми', 'Киевга', 'қурол', 'етказиб', 'беришни', 'қўллаб-қувватламоқда', 'Айни', 'пайтда', 'Россия', 'тажовузкорлиги', 'бошланганидан', 'кўп', 'ўтмай', '-', 'март', 'ойида', '-', 'бу', 'кўрсаткич', 'олти', 'фоиз', 'пунктга', 'яъни', '56', 'фоиз', 'эди', 'бундан', '1', 'декабрь', 'пайшанба', 'куни', 'эълон', 'қилинган', 'Бертельсман', 'жамғармаси', 'Дие', 'Die', 'Bertelsmann', 'Stiftung', 'томонидан', 'ўтказилган', 'сўров', 'натижалари', 'дарак', 'бермоқда']","['-', '1', '56', 'Bertelsmann', 'Die', 'Stiftung', 'Айни', 'Бертельсман', 'Дие', 'Европа', 'Иттифоқи', 'Киевга', 'Россия', 'Россиянинг', 'Украинага', 'аҳолисининг', 'беришни', 'бермоқда', 'бошланганидан', 'бу', 'бундан', 'дарак', 'декабрь', 'етказиб', 'жамғармаси', 'куни', 'кўп', 'кўрсаткич', 'март', 'натижалари', 'ой', 'ойида', 'олти', 'пайтда', 'пайшанба', 'пунктга', 'сўров', 'тажовузкорлиги', 'томонидан', 'тўққиз', 'уруши', 'фоиз', 'эди', 'эълон', 'ярми', 'яъни', 'ўтиб', 'ўтказилган', 'ўтмай', 'қарши', 'қилинган', 'қурол', 'қўллаб-қувватламоқда', 'ҳам']","{'Россиянинг': 1, 'Украинага': 1, 'қарши': 1, 'уруши': 1, 'бошланганидан': 2, 'тўққиз': 1, 'ой': 1, 'ўтиб': 1, 'ҳам': 1, 'Европа': 1, 'Иттифоқи': 1, 'аҳолисининг': 1, 'ярми': 1, 'Киевга': 1, 'қурол': 1, 'етказиб': 1, 'беришни': 1, 'қўллаб-қувватламоқда': 1, 'Айни': 1, 'пайтда': 1, 'Россия': 1, 'тажовузкорлиги': 1, 'кўп': 1, 'ўтмай': 1, '-': 2, 'март': 1, 'ойида': 1, 'бу': 1, 'кўрсаткич': 1, 'олти': 1, 'фоиз': 2, 'пунктга': 1, 'яъни': 1, '56': 1, 'эди': 1, 'бундан': 1, '1': 1, 'декабрь': 1, 'пайшанба': 1, 'куни': 1, 'эълон': 1, 'қилинган': 1, 'Бертельсман': 1, 'жамғармаси': 1, 'Дие': 1, 'Die': 1, 'Bertelsmann': 1, 'Stiftung': 1, 'томонидан': 1, 'ўтказилган': 1, 'сўров': 1, 'натижалари': 1, 'дарак': 1, 'бермоқда': 1}"
https://kun.uz/news/2022/12/02/sorov-qozogiston-yoshlari-ukraina-uchun-keksalar-rossiya-uchun,2022-12-02 11:11:35.579059,"Қозоғистонликларнинг 22 фоизи Украинани Россия билан зиддиятда сўзсиз қўллаб-қувватлайди, бу урушга муносабат масаласида қозоғистонликлар ўртасида биринчи сўров ўтказилган март ойига (10 фоиз) нисбатан икки баравар кўпдир. Бу ҳақда Demoscope жамоатчилик фикрини экспресс-мониторинг қилиш бюроси томонидан 1 декабрь, пайшанба куни чоп этилган социологик сўров натижаларида айтилган.","['Қозоғистонликларнинг', '22', 'фоизи', 'Украинани', 'Россия', 'билан', 'зиддиятда', 'сўзсиз', 'қўллаб-қувватлайди', 'бу', 'урушга', 'муносабат', 'масаласида', 'қозоғистонликлар', 'ўртасида', 'биринчи', 'сўров', 'ўтказилган', 'март', 'ойига', '10', 'фоиз', 'нисбатан', 'икки', 'баравар', 'кўпдир', 'Бу', 'ҳақда', 'Demoscope', 'жамоатчилик', 'фикрини', 'экспресс-мониторинг', 'қилиш', 'бюроси', 'томонидан', '1', 'декабрь', 'пайшанба', 'куни', 'чоп', 'этилган', 'социологик', 'сўров', 'натижаларида', 'айтилган']","['1', '10', '22', 'Demoscope', 'Бу', 'Россия', 'Украинани', 'айтилган', 'баравар', 'билан', 'биринчи', 'бу', 'бюроси', 'декабрь', 'жамоатчилик', 'зиддиятда', 'икки', 'куни', 'кўпдир', 'март', 'масаласида', 'муносабат', 'натижаларида', 'нисбатан', 'ойига', 'пайшанба', 'социологик', 'сўзсиз', 'сўров', 'томонидан', 'урушга', 'фикрини', 'фоиз', 'фоизи', 'чоп', 'экспресс-мониторинг', 'этилган', 'ўртасида', 'ўтказилган', 'Қозоғистонликларнинг', 'қилиш', 'қозоғистонликлар', 'қўллаб-қувватлайди', 'ҳақда']","{'Қозоғистонликларнинг': 1, '22': 1, 'фоизи': 1, 'Украинани': 1, 'Россия': 1, 'билан': 1, 'зиддиятда': 1, 'сўзсиз': 1, 'қўллаб-қувватлайди': 1, 'бу': 1, 'урушга': 1, 'муносабат': 1, 'масаласида': 1, 'қозоғистонликлар': 1, 'ўртасида': 1, 'биринчи': 1, 'сўров': 2, 'ўтказилган': 1, 'март': 1, 'ойига': 1, '10': 1, 'фоиз': 1, 'нисбатан': 1, 'икки': 1, 'баравар': 1, 'кўпдир': 1, 'Бу': 1, 'ҳақда': 1, 'Demoscope': 1, 'жамоатчилик': 1, 'фикрини': 1, 'экспресс-мониторинг': 1, 'қилиш': 1, 'бюроси': 1, 'томонидан': 1, '1': 1, 'декабрь': 1, 'пайшанба': 1, 'куни': 1, 'чоп': 1, 'этилган': 1, 'социологик': 1, 'натижаларида': 1, 'айтилган': 1}"
https://kun.uz/news/2022/12/02/yoqutistondan-donbassga-otovlar-va-shamanlar-yuboriladi,2022-12-02 11:11:35.690160,"Унинг «Сибирь. Реалии» нашри томонидан келтирилган сўзларига кўра, бу уйларда рус ҳарбийлари шаманлик маросимини ўтказиши ва дам олишлари мумкин бўлади, у аскарларнинг маънавиятини ошириш ва уларни даволашни ""инсонпарварлик ёрдамининг"" энг асосий мақсади деб атади.","['Унинг', '«Сибирь', 'Реалии»', 'нашри', 'томонидан', 'келтирилган', 'сўзларига', 'кўра', 'бу', 'уйларда', 'рус', 'ҳарбийлари', 'шаманлик', 'маросимини', 'ўтказиши', 'ва', 'дам', 'олишлари', 'мумкин', 'бўлади', 'у', 'аскарларнинг', 'маънавиятини', 'ошириш', 'ва', 'уларни', 'даволашни', '""инсонпарварлик', 'ёрдамининг""', 'энг', 'асосий', 'мақсади', 'деб', 'атади']","['""инсонпарварлик', '«Сибирь', 'Реалии»', 'Унинг', 'аскарларнинг', 'асосий', 'атади', 'бу', 'бўлади', 'ва', 'даволашни', 'дам', 'деб', 'келтирилган', 'кўра', 'маросимини', 'маънавиятини', 'мақсади', 'мумкин', 'нашри', 'олишлари', 'ошириш', 'рус', 'сўзларига', 'томонидан', 'у', 'уйларда', 'уларни', 'шаманлик', 'энг', 'ёрдамининг""', 'ўтказиши', 'ҳарбийлари']","{'Унинг': 1, '«Сибирь': 1, 'Реалии»': 1, 'нашри': 1, 'томонидан': 1, 'келтирилган': 1, 'сўзларига': 1, 'кўра': 1, 'бу': 1, 'уйларда': 1, 'рус': 1, 'ҳарбийлари': 1, 'шаманлик': 1, 'маросимини': 1, 'ўтказиши': 1, 'ва': 2, 'дам': 1, 'олишлари': 1, 'мумкин': 1, 'бўлади': 1, 'у': 1, 'аскарларнинг': 1, 'маънавиятини': 1, 'ошириш': 1, 'уларни': 1, 'даволашни': 1, '""инсонпарварлик': 1, 'ёрдамининг""': 1, 'энг': 1, 'асосий': 1, 'мақсади': 1, 'деб': 1, 'атади': 1}"
https://kun.uz/news/2022/12/02/zelenskiy-rossiya-bilan-bogliq-diniy-tashkilotlarni-taqiqlashga-rozi-boldi,2022-12-02 11:11:35.794258,"Миллий хавфсизлик ва мудофаа кенгаши (МХМК) Украина ҳукуматига Олий радага мамлакатда диний ташкилотларнинг «Россиядаги таъсир марказлари билан боғлиқ» фаолиятининг тақиқланиши тўғрисидаги қонун лойиҳасини тақдим этишни топширди. Бу ҳақда Украина президенти Володимир Зеленский 1 декабрь, пайшанба куни ватандошларга қилган кечки мурожаатида Миллий хавфсизлик ва мудофаа кенгашининг ўша куни бўлиб ўтган «Украина ва тажовузкор давлатнинг алоҳида диний доиралари ўртасидаги алоқалар кўплаб фактларига» бағишланган йиғилиши якунларини изоҳлар экан, маълум қилди.","['Миллий', 'хавфсизлик', 'ва', 'мудофаа', 'кенгаши', 'МХМК', 'Украина', 'ҳукуматига', 'Олий', 'радага', 'мамлакатда', 'диний', 'ташкилотларнинг', '«Россиядаги', 'таъсир', 'марказлари', 'билан', 'боғлиқ»', 'фаолиятининг', 'тақиқланиши', 'тўғрисидаги', 'қонун', 'лойиҳасини', 'тақдим', 'этишни', 'топширди', 'Бу', 'ҳақда', 'Украина', 'президенти', 'Володимир', 'Зеленский', '1', 'декабрь', 'пайшанба', 'куни', 'ватандошларга', 'қилган', 'кечки', 'мурожаатида', 'Миллий', 'хавфсизлик', 'ва', 'мудофаа', 'кенгашининг', 'ўша', 'куни', 'бўлиб', 'ўтган', '«Украина', 'ва', 'тажовузкор', 'давлатнинг', 'алоҳида', 'диний', 'доиралари', 'ўртасидаги', 'алоқалар', 'кўплаб', 'фактларига»', 'бағишланган', 'йиғилиши', 'якунларини', 'изоҳлар', 'экан', 'маълум', 'қилди']","['1', '«Россиядаги', '«Украина', 'Бу', 'Володимир', 'Зеленский', 'МХМК', 'Миллий', 'Олий', 'Украина', 'алоқалар', 'алоҳида', 'бағишланган', 'билан', 'боғлиқ»', 'бўлиб', 'ва', 'ватандошларга', 'давлатнинг', 'декабрь', 'диний', 'доиралари', 'изоҳлар', 'йиғилиши', 'кенгаши', 'кенгашининг', 'кечки', 'куни', 'кўплаб', 'лойиҳасини', 'мамлакатда', 'марказлари', 'маълум', 'мудофаа', 'мурожаатида', 'пайшанба', 'президенти', 'радага', 'тажовузкор', 'ташкилотларнинг', 'таъсир', 'тақдим', 'тақиқланиши', 'топширди', 'тўғрисидаги', 'фактларига»', 'фаолиятининг', 'хавфсизлик', 'экан', 'этишни', 'якунларини', 'ўртасидаги', 'ўтган', 'ўша', 'қилган', 'қилди', 'қонун', 'ҳақда', 'ҳукуматига']","{'Миллий': 2, 'хавфсизлик': 2, 'ва': 3, 'мудофаа': 2, 'кенгаши': 1, 'МХМК': 1, 'Украина': 2, 'ҳукуматига': 1, 'Олий': 1, 'радага': 1, 'мамлакатда': 1, 'диний': 2, 'ташкилотларнинг': 1, '«Россиядаги': 1, 'таъсир': 1, 'марказлари': 1, 'билан': 1, 'боғлиқ»': 1, 'фаолиятининг': 1, 'тақиқланиши': 1, 'тўғрисидаги': 1, 'қонун': 1, 'лойиҳасини': 1, 'тақдим': 1, 'этишни': 1, 'топширди': 1, 'Бу': 1, 'ҳақда': 1, 'президенти': 1, 'Володимир': 1, 'Зеленский': 1, '1': 1, 'декабрь': 1, 'пайшанба': 1, 'куни': 2, 'ватандошларга': 1, 'қилган': 1, 'кечки': 1, 'мурожаатида': 1, 'кенгашининг': 1, 'ўша': 1, 'бўлиб': 1, 'ўтган': 1, '«Украина': 1, 'тажовузкор': 1, 'давлатнинг': 1, 'алоҳида': 1, 'доиралари': 1, 'ўртасидаги': 1, 'алоқалар': 1, 'кўплаб': 1, 'фактларига»': 1, 'бағишланган': 1, 'йиғилиши': 1, 'якунларини': 1, 'изоҳлар': 1, 'экан': 1, 'маълум': 1, 'қилди': 1}"
https://kun.uz/news/2022/12/02/makron-fransiya-va-aqsh-rossiya-agressiyasi-fonida-hamkorlikni-kuchaytirishi-kerak,2022-12-02 11:11:35.887388,"АҚШ президенти Жо Байден ва Франция президенти Эммануэл Макрон савдо соҳасидаги зиддиятга қарамай, ўз мамлакатлари ўртасидаги муносабатлар даражасини юқори баҳолади. Байден 1 декабрь, пайшанба куни АҚШга кўп кунлик давлат ташрифи билан келган Макронни Оқ уйда қабул қилди. У «Франция ва Америка Қўшма Штатлари ўртасидаги ажойиб дўстликнинг кучи, қатъийлигини» юқори баҳолади.","['АҚШ', 'президенти', 'Жо', 'Байден', 'ва', 'Франция', 'президенти', 'Эммануэл', 'Макрон', 'савдо', 'соҳасидаги', 'зиддиятга', 'қарамай', 'ўз', 'мамлакатлари', 'ўртасидаги', 'муносабатлар', 'даражасини', 'юқори', 'баҳолади', 'Байден', '1', 'декабрь', 'пайшанба', 'куни', 'АҚШга', 'кўп', 'кунлик', 'давлат', 'ташрифи', 'билан', 'келган', 'Макронни', 'Оқ', 'уйда', 'қабул', 'қилди', 'У', '«Франция', 'ва', 'Америка', 'Қўшма', 'Штатлари', 'ўртасидаги', 'ажойиб', 'дўстликнинг', 'кучи', 'қатъийлигини»', 'юқори', 'баҳолади']","['1', '«Франция', 'Америка', 'АҚШ', 'АҚШга', 'Байден', 'Жо', 'Макрон', 'Макронни', 'Оқ', 'У', 'Франция', 'Штатлари', 'Эммануэл', 'ажойиб', 'баҳолади', 'билан', 'ва', 'давлат', 'даражасини', 'декабрь', 'дўстликнинг', 'зиддиятга', 'келган', 'куни', 'кунлик', 'кучи', 'кўп', 'мамлакатлари', 'муносабатлар', 'пайшанба', 'президенти', 'савдо', 'соҳасидаги', 'ташрифи', 'уйда', 'юқори', 'ўз', 'ўртасидаги', 'Қўшма', 'қабул', 'қарамай', 'қатъийлигини»', 'қилди']","{'АҚШ': 1, 'президенти': 2, 'Жо': 1, 'Байден': 2, 'ва': 2, 'Франция': 1, 'Эммануэл': 1, 'Макрон': 1, 'савдо': 1, 'соҳасидаги': 1, 'зиддиятга': 1, 'қарамай': 1, 'ўз': 1, 'мамлакатлари': 1, 'ўртасидаги': 2, 'муносабатлар': 1, 'даражасини': 1, 'юқори': 2, 'баҳолади': 2, '1': 1, 'декабрь': 1, 'пайшанба': 1, 'куни': 1, 'АҚШга': 1, 'кўп': 1, 'кунлик': 1, 'давлат': 1, 'ташрифи': 1, 'билан': 1, 'келган': 1, 'Макронни': 1, 'Оқ': 1, 'уйда': 1, 'қабул': 1, 'қилди': 1, 'У': 1, '«Франция': 1, 'Америка': 1, 'Қўшма': 1, 'Штатлари': 1, 'ажойиб': 1, 'дўстликнинг': 1, 'кучи': 1, 'қатъийлигини»': 1}"
https://kun.uz/news/2022/12/02/vazir-ispaniya-ukrainani-qollab-quvvatlash-boyicha-oz-majburiyatini-bajaradi,2022-12-02 11:11:35.990000,"«Украина нафақат ўз суверенитети ва ҳудудий яхлитлигини, балки дунё тинчлиги ва демократик қадриятлар ҳамжамиятини ҳимоя қилмоқда», — дея Роблеснинг сўзларини келтирган Electomania.es интернет портали. ","['«Украина', 'нафақат', 'ўз', 'суверенитети', 'ва', 'ҳудудий', 'яхлитлигини', 'балки', 'дунё', 'тинчлиги', 'ва', 'демократик', 'қадриятлар', 'ҳамжамиятини', 'ҳимоя', 'қилмоқда»', '—', 'дея', 'Роблеснинг', 'сўзларини', 'келтирган', 'Electomania.es', 'интернет', 'портали']","['Electomania.es', '«Украина', 'Роблеснинг', 'балки', 'ва', 'демократик', 'дея', 'дунё', 'интернет', 'келтирган', 'нафақат', 'портали', 'суверенитети', 'сўзларини', 'тинчлиги', 'яхлитлигини', 'ўз', 'қадриятлар', 'қилмоқда»', 'ҳамжамиятини', 'ҳимоя', 'ҳудудий', '—']","{'«Украина': 1, 'нафақат': 1, 'ўз': 1, 'суверенитети': 1, 'ва': 2, 'ҳудудий': 1, 'яхлитлигини': 1, 'балки': 1, 'дунё': 1, 'тинчлиги': 1, 'демократик': 1, 'қадриятлар': 1, 'ҳамжамиятини': 1, 'ҳимоя': 1, 'қилмоқда»': 1, '—': 1, 'дея': 1, 'Роблеснинг': 1, 'сўзларини': 1, 'келтирган': 1, 'Electomania.es': 1, 'интернет': 1, 'портали': 1}"
https://kun.uz/news/2022/12/02/makron-va-bayden-ukrainani-qollab-quvvatlashda-davom-etish-niyatida,2022-12-02 11:11:36.145103,"АҚШ ва Франция ҳамда уларнинг иттифоқчилари Россияни Украинага қарши тажовуз учун жавобгарликка тортиш бўйича ҳамкорликни давом эттириш ниятида. Бу ҳақда АҚШ президенти Жо Байден 1 декабрь, пайшанба куни Вашингтонда расмий ташриф билан бўлиб турган Франция президенти Эммануэл Макрон билан қўшма матбуот анжуманида айтиб ўтди.","['АҚШ', 'ва', 'Франция', 'ҳамда', 'уларнинг', 'иттифоқчилари', 'Россияни', 'Украинага', 'қарши', 'тажовуз', 'учун', 'жавобгарликка', 'тортиш', 'бўйича', 'ҳамкорликни', 'давом', 'эттириш', 'ниятида', 'Бу', 'ҳақда', 'АҚШ', 'президенти', 'Жо', 'Байден', '1', 'декабрь', 'пайшанба', 'куни', 'Вашингтонда', 'расмий', 'ташриф', 'билан', 'бўлиб', 'турган', 'Франция', 'президенти', 'Эммануэл', 'Макрон', 'билан', 'қўшма', 'матбуот', 'анжуманида', 'айтиб', 'ўтди']","['1', 'АҚШ', 'Байден', 'Бу', 'Вашингтонда', 'Жо', 'Макрон', 'Россияни', 'Украинага', 'Франция', 'Эммануэл', 'айтиб', 'анжуманида', 'билан', 'бўйича', 'бўлиб', 'ва', 'давом', 'декабрь', 'жавобгарликка', 'иттифоқчилари', 'куни', 'матбуот', 'ниятида', 'пайшанба', 'президенти', 'расмий', 'тажовуз', 'ташриф', 'тортиш', 'турган', 'уларнинг', 'учун', 'эттириш', 'ўтди', 'қарши', 'қўшма', 'ҳамда', 'ҳамкорликни', 'ҳақда']","{'АҚШ': 2, 'ва': 1, 'Франция': 2, 'ҳамда': 1, 'уларнинг': 1, 'иттифоқчилари': 1, 'Россияни': 1, 'Украинага': 1, 'қарши': 1, 'тажовуз': 1, 'учун': 1, 'жавобгарликка': 1, 'тортиш': 1, 'бўйича': 1, 'ҳамкорликни': 1, 'давом': 1, 'эттириш': 1, 'ниятида': 1, 'Бу': 1, 'ҳақда': 1, 'президенти': 2, 'Жо': 1, 'Байден': 1, '1': 1, 'декабрь': 1, 'пайшанба': 1, 'куни': 1, 'Вашингтонда': 1, 'расмий': 1, 'ташриф': 1, 'билан': 2, 'бўлиб': 1, 'турган': 1, 'Эммануэл': 1, 'Макрон': 1, 'қўшма': 1, 'матбуот': 1, 'анжуманида': 1, 'айтиб': 1, 'ўтди': 1}"
